FID,Shape_Leng,Shape_Area,ADM2_EN,ADM2_MN,ADM2_PCODE,ADM2_REF,ADM2ALT1EN,ADM2ALT2EN,ADM2ALT1MN,ADM2ALT2MN,ADM1_EN,ADM1_MN,ADM1_PCODE,ADM0_EN,ADM0_MN,ADM0_PCODE,date,validOn,validTo,Province,Dsitrict,ADM2_CODE,Summary06,Horse06,Cattle06,Camel06,Sheep06,Goat06,Summary02,Horse02,Cattle02,Camel02,Sheep02,Goat02,Summary99,Horse99,Cattle99,Camel99,Sheep99,Goat99,Summary96,Horse96,Cattle96,Camel96,Sheep96,Goat96,Summary92,Horse92,Cattle92,Camel92,Sheep92,Goat92,Den_Goat92,Den_Goat06,Den_Shep02,Den_Shep06,Den_Shep92
247,3.980901160650000,0.669510978536000,Sharga,Шарга,MN8249, , , , , ,Govi-Altai,Говь-Алтай,MN82,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Govi-Altai,Sharga,MN8249,112.750000000000000,3.940000000000000,3.220000000000000,3.050000000000000,22.510000000000002,80.030000000000001,52.710000000000001,2.230000000000000,1.710000000000000,2.560000000000000,12.690000000000000,33.520000000000003,113.219999999999999,5.220000000000000,5.160000000000000,3.210000000000000,38.880000000000003,60.750000000000000,104.849999999999994,5.640000000000000,6.180000000000000,3.260000000000000,38.600000000000001,51.170000000000002,95.879999999999995,4.320000000000000,5.950000000000000,4.680000000000000,48.460000000000001,32.469999999999999,48.498084484000003,119.535007738000004,18.954132802600000,33.621554719300001,72.381187991800005
248,0.452442315766000,0.011840640071100,Sharyngol,Шарын гол,MN4510, , , , , ,Darkhan-Uul,Дархан-Уул,MN45,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Darkhan-Uul,Shariin gol,MN4510,39.829999999999998,1.650000000000000,3.940000000000000,0.010000000000000,19.050000000000001,15.199999999999999,33.979999999999997,2.290000000000000,4.510000000000000,0.010000000000000,16.879999999999999,10.289999999999999,37.689999999999998,2.730000000000000,6.050000000000000,0.010000000000000,20.250000000000000,8.650000000000000,26.000000000000000,2.350000000000000,4.980000000000000,0.000000000000000,14.410000000000000,4.250000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1283.714386110000078,1425.598607729999912,1608.865727330000027,0.000000000000000
249,2.723376553210000,0.359455160804000,Shilu'ustei,Шилүүстэй,MN8164,Shiluustei, , , , ,Zavkhan,Завхан,MN81,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Zavkhan,Shiluustei,MN8164,94.260000000000005,4.600000000000000,4.690000000000000,0.490000000000000,46.439999999999998,38.049999999999997,55.000000000000000,3.350000000000000,2.650000000000000,0.530000000000000,28.859999999999999,19.600000000000001,92.250000000000000,7.380000000000000,8.740000000000000,0.840000000000000,48.820000000000000,26.469999999999999,89.689999999999998,7.390000000000000,8.840000000000000,0.820000000000000,48.259999999999998,24.379999999999999,79.650000000000006,5.630000000000000,6.490000000000000,0.400000000000000,53.560000000000002,13.580000000000000,37.779399159599997,105.854649339000005,80.288178184600000,129.195529969000006,149.003285640000001
250,2.786396072530000,0.253979526904000,Shine-Ider,Шинэ-Идэр,MN6764, , , , , ,Khovsgol,Хөвсгөл,MN67,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovsgol,Shine-Ider,MN6764,144.939999999999998,5.820000000000000,9.320000000000000,0.060000000000000,81.120000000000005,48.619999999999997,94.730000000000004,7.100000000000000,8.590000000000000,0.110000000000000,51.700000000000003,27.230000000000000,124.579999999999998,11.800000000000001,24.449999999999999,0.130000000000000,63.060000000000002,25.140000000000001,110.739999999999995,10.320000000000000,23.809999999999999,0.150000000000000,54.630000000000003,21.829999999999998,88.489999999999995,7.310000000000000,15.970000000000001,0.220000000000000,52.689999999999998,12.300000000000001,48.429100368599997,191.432752838999988,203.559714557000007,319.395822919000011,207.457666538000012
251,7.392804293330000,1.836053783960000,Shinejinst,Шинэжинст,MN6455, , , , , ,Bayankhongor,Баянхонгор,MN64,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bayankhongor,Shinejinst,MN6455,63.930000000000000,0.710000000000000,0.060000000000000,2.170000000000000,6.770000000000000,54.219999999999999,24.199999999999999,0.300000000000000,0.040000000000000,1.890000000000000,3.020000000000000,18.949999999999999,114.560000000000002,3.670000000000000,0.480000000000000,4.090000000000000,21.710000000000001,84.609999999999999,108.109999999999999,3.220000000000000,0.700000000000000,4.130000000000000,20.359999999999999,79.689999999999998,79.120000000000005,2.000000000000000,0.490000000000000,4.480000000000000,17.940000000000001,54.210000000000001,29.525278874500000,29.530725338000000,1.644831990430000,3.687255819600000,9.770955598760001
252,1.529776762850000,0.104747590252000,Shiveegovi,Шивээговь,MN4207, , , , , ,Govisumber,Говьсүмбэр,MN42,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Govisumber,Shiveegovi,MN4207,21.489999999999998,1.020000000000000,0.720000000000000,0.050000000000000,8.850000000000000,10.850000000000000,15.699999999999999,1.070000000000000,0.560000000000000,0.060000000000000,6.660000000000000,7.340000000000000,19.320000000000000,1.360000000000000,2.420000000000000,0.080000000000000,9.000000000000000,6.460000000000000,14.710000000000001,1.100000000000000,1.550000000000000,0.110000000000000,7.230000000000000,4.730000000000000,7.890000000000000,0.470000000000000,1.070000000000000,0.060000000000000,4.290000000000000,2.000000000000000,19.093518000600000,103.582335153000002,63.581414942099997,84.488817152799996,40.955596111399998
253,2.368098995280000,0.298529954625000,Songino,Сонгино,MN8137, , , , , ,Zavkhan,Завхан,MN81,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Zavkhan,Songino,MN8137,115.040000000000006,4.090000000000000,3.360000000000000,0.070000000000000,69.260000000000005,38.270000000000003,60.270000000000003,2.530000000000000,1.490000000000000,0.040000000000000,37.619999999999997,18.590000000000000,94.409999999999997,6.610000000000000,9.170000000000000,0.060000000000000,59.729999999999997,18.850000000000001,104.739999999999995,8.820000000000000,11.250000000000000,0.060000000000000,66.620000000000005,18.000000000000000,96.069999999999993,7.370000000000000,6.780000000000000,0.130000000000000,71.200000000000003,10.590000000000000,35.473827118300001,128.194840776000007,126.017504833999993,232.003519000000011,238.502029351000004
254,1.745560867950000,0.145335306160000,Songinoxairxan,Сонгинохайрхан,MN1116, , , , , ,Ulaanbaatar,Улаанбаатар,MN11,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Ulaanbaatar,Songinoxairxan,MN1116,82.120000000000005,4.980000000000000,14.029999999999999,0.030000000000000,32.909999999999997,30.180000000000000,59.539999999999999,4.130000000000000,11.580000000000000,0.020000000000000,24.010000000000002,19.800000000000001,61.049999999999997,5.540000000000000,13.410000000000000,0.020000000000000,27.969999999999999,14.109999999999999,77.989999999999995,6.820000000000000,16.620000000000001,0.020000000000000,38.000000000000000,16.530000000000001,70.170000000000002,6.510000000000000,14.840000000000000,0.020000000000000,37.710000000000001,11.090000000000000,76.306303630000002,207.657731610000013,165.204179455000002,226.441880293999986,259.468954903999986
255,1.094459546330000,0.042692037841800,Su'mber,Сүмбэр,MN4164,Sumber, , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Sumber,MN4164,22.410000000000000,1.360000000000000,2.220000000000000,0.000000000000000,9.910000000000000,8.920000000000000,21.910000000000000,2.020000000000000,1.490000000000000,0.000000000000000,11.539999999999999,6.860000000000000,25.129999999999999,2.130000000000000,2.620000000000000,0.000000000000000,15.420000000000000,4.970000000000000,23.350000000000001,2.000000000000000,2.930000000000000,0.000000000000000,15.270000000000000,3.150000000000000,20.770000000000000,1.520000000000000,3.560000000000000,0.000000000000000,14.619999999999999,1.070000000000000,25.063221483200000,208.938257598999996,270.308014875000026,232.127593362999988,342.452615032999972
256,3.706011532610000,0.438824829228000,Su'mber,Сүмбэр,MN4201,Sumber, , , , ,Govisumber,Говьсүмбэр,MN42,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Govisumber,Sumber,MN4201,129.639999999999986,9.050000000000001,3.550000000000000,0.330000000000000,53.460000000000001,63.250000000000000,59.570000000000000,5.590000000000000,1.520000000000000,0.280000000000000,24.710000000000001,27.469999999999999,103.200000000000003,11.850000000000000,11.109999999999999,0.390000000000000,49.159999999999997,30.690000000000001,87.900000000000006,8.400000000000000,8.520000000000000,0.320000000000000,49.039999999999999,21.629999999999999,88.790000000000006,5.770000000000000,6.630000000000000,0.280000000000000,64.459999999999994,11.650000000000000,26.548178735699999,144.134961804999989,56.309484683199997,121.825376413000001,146.892326292000007
257,0.914996067171000,0.025737259441500,Su'xbaatar,Сүхбаатар,MN1119,Suxbaatar, , , , ,Ulaanbaatar,Улаанбаатар,MN11,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Ulaanbaatar,Su'xbaatar,MN1119,14.539999999999999,0.880000000000000,2.480000000000000,0.000000000000000,5.830000000000000,5.340000000000000,10.539999999999999,0.730000000000000,2.050000000000000,0.000000000000000,4.250000000000000,3.510000000000000,10.810000000000000,0.980000000000000,2.370000000000000,0.000000000000000,4.950000000000000,2.500000000000000,13.810000000000000,1.210000000000000,2.940000000000000,0.000000000000000,6.730000000000000,2.930000000000000,12.430000000000000,1.150000000000000,2.630000000000000,0.000000000000000,6.680000000000000,1.960000000000000,76.154184343300003,207.481298159999994,165.130246663000008,226.519844245999991,259.545893578000005
258,5.849724566110000,1.506392867230000,Su'xbaatar,Сүхбаатар,MN2222,Suxbaatar, , , , ,Sukhbaatar,Сүхбаатар,MN22,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Sukhbaatar,Sukhbaatar,MN2222,157.759999999999991,21.010000000000002,11.070000000000000,1.570000000000000,79.890000000000001,44.229999999999997,125.000000000000000,19.730000000000000,10.470000000000001,1.680000000000000,66.590000000000003,26.520000000000000,104.989999999999995,15.880000000000001,15.650000000000000,1.640000000000000,55.350000000000001,16.469999999999999,74.069999999999993,12.300000000000001,11.480000000000000,1.510000000000000,38.049999999999997,10.720000000000001,79.670000000000002,9.990000000000000,8.880000000000001,1.380000000000000,53.240000000000002,6.190000000000000,4.109153816810000,29.361530422900000,44.204935809600002,53.033973897499997,35.342705849300003
259,0.441792638742000,0.006442150884600,Su'xbaatar,Сүхбаатар,MN4301,Suxbaatar, , , , ,Selenge,Сэлэнгэ,MN43,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Selenge,Sukhbaatar,MN4301,19.859999999999999,1.280000000000000,3.590000000000000,0.000000000000000,6.660000000000000,8.330000000000000,25.449999999999999,1.640000000000000,5.000000000000000,0.020000000000000,8.960000000000001,9.850000000000000,26.910000000000000,1.680000000000000,5.370000000000000,0.010000000000000,12.420000000000000,7.430000000000000,25.219999999999999,1.480000000000000,5.870000000000000,0.000000000000000,12.510000000000000,5.360000000000000,17.399999999999999,1.510000000000000,5.100000000000000,0.000000000000000,8.660000000000000,2.130000000000000,330.634913424999979,1293.046398510000017,1390.839823609999939,1033.816208169999982,1344.271525939999947
260,3.030552379270000,0.439171543726000,Taishir,Тайшир,MN8225, , , , , ,Govi-Altai,Говь-Алтай,MN82,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Govi-Altai,Taishir,MN8225,69.799999999999997,3.080000000000000,2.290000000000000,0.390000000000000,23.920000000000002,40.130000000000003,29.500000000000000,1.740000000000000,1.090000000000000,0.400000000000000,11.199999999999999,15.070000000000000,73.349999999999994,5.520000000000000,5.030000000000000,0.650000000000000,34.880000000000003,27.270000000000000,68.239999999999995,5.810000000000000,5.870000000000000,0.680000000000000,34.490000000000002,21.399999999999999,109.040000000000006,7.320000000000000,7.010000000000000,1.050000000000000,72.829999999999998,20.829999999999998,47.430213313199999,91.376594347500003,25.502563087300000,54.466188307800003,165.834970504000012
261,3.364342305540000,0.409140632861000,Taragt,Тарагт,MN6240, , , , , ,Ovorkhangai,Өвөрхангай,MN62,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Ovorkhangai,Taragt,MN6240,121.859999999999999,7.330000000000000,4.760000000000000,0.030000000000000,69.250000000000000,40.490000000000002,73.540000000000006,5.420000000000000,2.990000000000000,0.080000000000000,45.619999999999997,19.430000000000000,151.449999999999989,14.740000000000000,16.289999999999999,0.130000000000000,90.819999999999993,29.469999999999999,137.689999999999998,12.359999999999999,14.119999999999999,0.220000000000000,86.010000000000005,24.989999999999998,118.590000000000003,10.859999999999999,13.330000000000000,0.190000000000000,80.290000000000006,13.920000000000000,34.022531330299998,98.963526836400007,111.502002821999994,169.257205072999994,196.240591990000013
262,3.370925893730000,0.426795718502000,Tarialan,Тариалан,MN6731, , , , , ,Khovsgol,Хөвсгөл,MN67,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovsgol,Tarialan,MN6731,137.240000000000009,8.289999999999999,15.550000000000001,0.030000000000000,54.219999999999999,59.159999999999997,108.709999999999994,10.710000000000001,14.779999999999999,0.030000000000000,42.469999999999999,40.729999999999997,100.670000000000002,10.710000000000001,22.180000000000000,0.000000000000000,40.759999999999998,27.030000000000001,71.439999999999998,9.539999999999999,16.629999999999999,0.010000000000000,30.230000000000000,15.029999999999999,63.880000000000003,7.810000000000000,17.789999999999999,0.000000000000000,31.420000000000002,6.870000000000000,16.096693809700000,138.614323984999999,99.508964497299999,127.039699906999999,73.618358005700003
263,3.793141403820000,0.475307119274000,Tarialan,Тариалан,MN8540, , , , , ,Uvs,Увс,MN85,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Uvs,Tarialan,MN8540,135.840000000000003,2.290000000000000,4.730000000000000,0.620000000000000,76.569999999999993,51.630000000000003,98.170000000000002,1.960000000000000,3.800000000000000,0.630000000000000,57.649999999999999,34.130000000000003,124.709999999999994,3.680000000000000,9.109999999999999,0.990000000000000,72.370000000000005,38.570000000000000,111.700000000000003,4.510000000000000,9.690000000000000,1.260000000000000,65.180000000000007,31.070000000000000,99.030000000000001,3.970000000000000,7.280000000000000,1.170000000000000,66.290000000000006,20.320000000000000,42.751305789500002,108.624503833999995,121.289998955000002,161.095840763000012,139.467719527000014
264,4.429843569360000,0.492161913501000,Tariat,Тариат,MN6525, , , , , ,Arxangai,Архангай,MN65,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Arkhangai,Tariat,MN6525,133.419999999999987,7.720000000000000,26.530000000000001,0.000000000000000,56.200000000000003,42.960000000000001,80.019999999999996,8.140000000000001,20.149999999999999,0.010000000000000,32.520000000000003,19.199999999999999,134.810000000000002,15.320000000000000,42.289999999999999,0.010000000000000,57.409999999999997,19.789999999999999,116.230000000000004,13.880000000000001,35.079999999999998,0.020000000000000,52.869999999999997,14.380000000000001,96.109999999999999,9.449999999999999,25.510000000000002,0.010000000000000,53.780000000000001,7.370000000000000,14.974746720200001,87.288347231900005,66.075815921399993,114.190063185000000,109.272982173000003
265,3.388523223110000,0.423350086101000,Telmen,Тэлмэн,MN8146, , , , , ,Zavkhan,Завхан,MN81,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Zavkhan,Telmen,MN8146,111.590000000000003,7.120000000000000,6.200000000000000,0.320000000000000,60.200000000000003,37.740000000000002,54.539999999999999,6.420000000000000,2.890000000000000,0.460000000000000,29.320000000000000,15.449999999999999,134.120000000000005,14.480000000000000,16.120000000000001,0.730000000000000,77.700000000000003,25.090000000000000,113.489999999999995,12.550000000000001,12.660000000000000,0.600000000000000,68.500000000000000,19.190000000000001,91.500000000000000,8.930000000000000,8.369999999999999,0.220000000000000,65.299999999999997,8.680000000000000,20.503125628100001,89.146078479799996,69.257101776100001,142.199097098000010,154.245864460000007
266,1.732807179160000,0.114712344025000,Tes,Тэс,MN8149, , , , , ,Zavkhan,Завхан,MN81,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Zavkhan,Tes,MN8149,92.200000000000003,4.180000000000000,3.590000000000000,0.090000000000000,42.030000000000001,42.310000000000002,61.649999999999999,3.360000000000000,1.970000000000000,0.080000000000000,29.789999999999999,26.449999999999999,60.530000000000001,3.810000000000000,3.550000000000000,0.130000000000000,28.489999999999998,24.550000000000001,76.870000000000005,5.160000000000000,6.430000000000000,0.200000000000000,37.689999999999998,27.390000000000001,73.599999999999994,3.950000000000000,5.930000000000000,0.140000000000000,48.130000000000003,15.449999999999999,134.684720561999995,368.835632814000007,259.693063142000028,366.394744673999980,419.571236286999977
267,4.960671153080000,0.397425648191000,Tes,Тэс,MN8546, , , , , ,Uvs,Увс,MN85,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Uvs,Tes,MN8546,238.949999999999989,8.529999999999999,22.660000000000000,1.770000000000000,143.870000000000005,62.119999999999997,171.539999999999992,8.070000000000000,19.690000000000001,1.740000000000000,103.670000000000002,38.380000000000003,155.909999999999997,11.850000000000000,25.010000000000002,2.080000000000000,88.299999999999997,28.680000000000000,125.060000000000002,11.279999999999999,22.340000000000000,1.870000000000000,69.609999999999999,19.960000000000001,146.960000000000008,12.000000000000000,21.820000000000000,2.230000000000000,97.790000000000006,13.119999999999999,33.012464242599997,156.305966368000014,260.853823782999996,362.004819403999988,246.058603527999992
268,5.178729331640000,0.971340147050000,Teshig,Тэшиг,MN6337, , , , , ,Bulgan,Булган,MN63,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bulgan,Teshig,MN6337,69.489999999999995,5.900000000000000,12.710000000000001,0.000000000000000,26.969999999999999,23.910000000000000,56.390000000000001,6.300000000000000,12.609999999999999,0.000000000000000,21.320000000000000,16.170000000000002,55.159999999999997,6.630000000000000,15.470000000000001,0.000000000000000,21.840000000000000,11.230000000000000,45.840000000000003,5.520000000000000,12.940000000000000,0.000000000000000,19.129999999999999,8.250000000000000,43.039999999999999,4.670000000000000,12.520000000000000,0.000000000000000,20.750000000000000,5.100000000000000,5.250477925260000,24.615475920200002,21.949056738500001,27.765762675300000,21.362238617500001
269,3.460903412560000,0.624707279736000,To'grog,Төгрөг,MN6243,Togrog, , , , ,Ovorkhangai,Өвөрхангай,MN62,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Ovorkhangai,Tugrug,MN6243,107.260000000000005,5.040000000000000,0.980000000000000,2.460000000000000,48.710000000000001,50.070000000000000,79.109999999999999,4.660000000000000,0.550000000000000,2.340000000000000,34.799999999999997,36.770000000000003,137.430000000000007,11.460000000000001,5.530000000000000,3.340000000000000,64.250000000000000,52.840000000000003,107.060000000000002,9.410000000000000,3.860000000000000,3.390000000000000,49.890000000000001,40.530000000000001,101.150000000000006,6.940000000000000,4.030000000000000,4.620000000000000,54.780000000000001,30.780000000000001,49.271076227899997,80.149538230399997,55.706090082199999,77.972518617999995,87.689069388099995
270,3.690895527430000,0.625692384818000,To'grog,Төгрөг,MN8231,Togrog, , , , ,Govi-Altai,Говь-Алтай,MN82,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Govi-Altai,Togrog,MN8231,98.790000000000006,2.470000000000000,0.890000000000000,2.500000000000000,30.649999999999999,62.289999999999999,45.880000000000003,1.430000000000000,0.330000000000000,2.140000000000000,16.449999999999999,25.530000000000001,90.489999999999995,4.410000000000000,2.010000000000000,2.510000000000000,36.180000000000000,45.380000000000003,110.959999999999994,5.260000000000000,3.980000000000000,3.180000000000000,47.009999999999998,51.539999999999999,101.650000000000006,3.550000000000000,3.610000000000000,4.740000000000000,56.229999999999997,33.520000000000003,53.572651375200003,99.553712833099993,26.290874556199999,48.985732835699999,89.868442327899999
271,2.973398160320000,0.311075148217000,To'morbulag,Төмөрбулаг,MN6737,Tomorbulag, , , , ,Khovsgol,Хөвсгөл,MN67,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovsgol,Tomorbulag,MN6737,180.729999999999990,5.430000000000000,8.539999999999999,0.030000000000000,59.009999999999998,107.719999999999999,113.200000000000003,7.370000000000000,6.660000000000000,0.050000000000000,36.950000000000003,62.170000000000002,127.599999999999994,11.940000000000000,18.780000000000001,0.070000000000000,41.460000000000001,55.350000000000001,111.189999999999998,12.220000000000001,18.120000000000001,0.080000000000000,35.490000000000002,45.270000000000003,105.489999999999995,10.150000000000000,13.560000000000000,0.090000000000000,43.109999999999999,38.579999999999998,124.021479122000002,346.282885718999978,118.781587701999996,189.696928020000001,138.583876747999994
272,2.194405448590000,0.142501783145000,To'vshru'ulex,Төвшрүүлэх,MN6528,Tovshruulex, , , , ,Arxangai,Архангай,MN65,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Arkhangai,Tovshruulekh,MN6528,87.349999999999994,8.930000000000000,4.810000000000000,0.150000000000000,37.439999999999998,36.020000000000003,50.109999999999999,6.140000000000000,3.260000000000000,0.000000000000000,23.070000000000000,17.629999999999999,74.400000000000006,10.550000000000001,10.880000000000001,0.000000000000000,33.390000000000001,19.590000000000000,57.979999999999997,8.710000000000001,9.850000000000000,0.000000000000000,26.910000000000000,12.510000000000000,45.409999999999997,6.210000000000000,9.699999999999999,0.000000000000000,24.699999999999999,4.800000000000000,33.683789031000003,252.768766854000006,161.892711029999987,262.733554442000013,173.331164389000008
273,3.186878824860000,0.360862714163000,Tolbo,Толбо,MN8331, , , , , ,Bayan-Olgii,Баян-Өлгий,MN83,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bayan-Olgii,Tolbo,MN8331,96.290000000000006,3.080000000000000,5.790000000000000,0.090000000000000,50.109999999999999,37.210000000000001,85.049999999999997,3.450000000000000,5.640000000000000,0.140000000000000,46.659999999999997,29.149999999999999,94.170000000000002,4.880000000000000,8.470000000000001,0.230000000000000,53.630000000000003,26.960000000000001,106.680000000000007,5.770000000000000,10.699999999999999,0.290000000000000,61.259999999999998,28.649999999999999,69.980000000000004,4.310000000000000,6.190000000000000,0.210000000000000,45.560000000000002,13.710000000000001,37.992287542900002,103.114005797000004,129.301249944999995,138.861672413000008,126.252999303999999
274,5.431526950460000,0.876071998749000,Tonkhil,Тонхил,MN8228, , , , , ,Govi-Altai,Говь-Алтай,MN82,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Govi-Altai,Tonkhil,MN8228,196.240000000000009,4.990000000000000,1.760000000000000,0.680000000000000,97.799999999999997,91.010000000000005,114.109999999999999,4.030000000000000,0.920000000000000,0.820000000000000,61.969999999999999,46.359999999999999,139.520000000000010,6.610000000000000,3.400000000000000,1.360000000000000,79.310000000000002,48.850000000000001,169.509999999999991,8.199999999999999,6.370000000000000,1.760000000000000,100.480000000000004,52.710000000000001,139.639999999999986,5.950000000000000,4.540000000000000,1.560000000000000,98.689999999999998,28.910000000000000,32.999570858699997,103.884155789000005,70.736195299599999,111.634660323999995,112.650558562000001
275,2.305531638710000,0.255935929879000,Tosoncengel,Тосонцэнгэл,MN6734, , , , , ,Khovsgol,Хөвсгөл,MN67,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovsgol,Tosontsengel,MN6734,191.199999999999989,7.210000000000000,12.369999999999999,0.030000000000000,81.359999999999999,90.230000000000004,120.510000000000005,8.529999999999999,10.779999999999999,0.040000000000000,47.990000000000002,53.180000000000000,125.530000000000001,11.460000000000001,21.359999999999999,0.040000000000000,50.670000000000002,41.990000000000002,93.489999999999995,9.740000000000000,17.460000000000001,0.040000000000000,37.250000000000000,29.010000000000002,87.340000000000003,8.240000000000000,12.690000000000000,0.040000000000000,47.859999999999999,18.510000000000002,72.322788006899998,352.549171360000003,187.507865826999989,317.892060088999983,186.999926203000001
276,4.064188138660000,0.645194610763000,Tosoncengel,Тосонцэнгэл,MN8140, , , , , ,Zavkhan,Завхан,MN81,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Zavkhan,Tosontsengel,MN8140,116.500000000000000,6.900000000000000,14.230000000000000,0.030000000000000,46.130000000000003,49.219999999999999,52.759999999999998,7.020000000000000,9.660000000000000,0.030000000000000,19.379999999999999,16.670000000000002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,76.287060026399999,30.037448665399999,71.497807375400001,0.000000000000000
277,3.120997089080000,0.327783848052000,Tu'devtei,Түдэвтэй,MN8143,Tudevtei, , , , ,Zavkhan,Завхан,MN81,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Zavkhan,Tudevtei,MN8143,87.689999999999998,4.320000000000000,3.400000000000000,0.020000000000000,47.600000000000001,32.359999999999999,33.869999999999997,2.630000000000000,1.090000000000000,0.020000000000000,19.510000000000002,10.619999999999999,78.290000000000006,8.820000000000000,10.270000000000000,0.050000000000000,45.479999999999997,13.670000000000000,78.280000000000001,8.710000000000001,10.500000000000000,0.080000000000000,47.890000000000001,11.100000000000000,71.769999999999996,6.100000000000000,6.550000000000000,0.160000000000000,54.560000000000002,4.410000000000000,13.453988127300001,98.723595419099993,59.520931601599997,145.217649628000004,166.451154699000000
278,2.223439026160000,0.255111372441000,Tu'mencogt,Түмэнцогт,MN2228,Tumencogt, , , , ,Sukhbaatar,Сүхбаатар,MN22,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Sukhbaatar,Tumentsogt,MN2228,73.290000000000006,10.039999999999999,8.460000000000001,0.450000000000000,28.570000000000000,25.770000000000000,55.149999999999999,9.730000000000000,8.960000000000001,0.330000000000000,20.600000000000001,15.529999999999999,50.880000000000003,9.359999999999999,14.279999999999999,0.380000000000000,18.079999999999998,8.779999999999999,38.490000000000002,7.490000000000000,12.600000000000000,0.370000000000000,13.050000000000001,4.990000000000000,34.500000000000000,5.480000000000000,14.039999999999999,0.300000000000000,13.350000000000000,1.320000000000000,5.174210727530000,101.014704885000000,80.749046202399995,111.990303397999995,52.330085767100002
279,3.853167480900000,0.444898029247000,Tu'nel,Түнэл,MN6740,Tunel, , , , ,Khovsgol,Хөвсгөл,MN67,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovsgol,Tunel,MN6740,125.129999999999995,5.780000000000000,12.960000000000001,0.080000000000000,44.630000000000003,61.680000000000000,74.859999999999999,7.020000000000000,8.830000000000000,0.060000000000000,24.600000000000001,34.350000000000001,81.769999999999996,8.699999999999999,17.170000000000002,0.050000000000000,28.230000000000000,27.629999999999999,59.070000000000000,7.560000000000000,12.930000000000000,0.030000000000000,20.399999999999999,18.160000000000000,69.280000000000001,7.460000000000000,12.050000000000001,0.010000000000000,36.939999999999998,12.820000000000000,28.815591792300001,138.638510276999995,55.293569273899998,100.315121817000005,83.030262153600006
